window_index,window_start_time,window_end_time,activity,source_file,AccelX_mean,AccelX_std,AccelX_min,AccelX_max,AccelY_mean,AccelY_std,AccelY_min,AccelY_max,AccelZ_mean,AccelZ_std,AccelZ_min,AccelZ_max,GyroX_mean,GyroX_std,GyroX_min,GyroX_max,GyroY_mean,GyroY_std,GyroY_min,GyroY_max,GyroZ_mean,GyroZ_std,GyroZ_min,GyroZ_max,accel_mag_mean,accel_mag_std,accel_mag_min,accel_mag_max,gyro_mag_mean,gyro_mag_std,gyro_mag_min,gyro_mag_max
40,13.44,16.42,inclinewalk,inclinewalk-gisela-01.csv,8.437326386666667,0.5753173334822187,7.125144,10.994174,4.040390906666667,0.32978146759795035,3.433285,4.999093,5.139999893333334,0.32411718859482797,4.41012,6.162675,-0.09028369333333333,0.1216166725328369,-0.294308,0.133098,0.004695926666666668,0.13186951876447653,-0.240882,0.359325,-0.003503113333333334,0.1191986408562635,-0.326949,0.307498,10.679998767513975,0.6444053582192686,9.216304259655493,13.558811006889579,0.2142186236313422,0.09318986586963204,0.008344640255876824,0.46129196998322003
41,15.68,18.66,inclinewalk,inclinewalk-gisela-01.csv,8.42832422,0.4903246641283286,7.43639,10.46745,3.8374902933333335,0.3459747485878037,3.031059,4.802769,5.236693680000001,0.24996180284727024,4.750096,5.904101,-0.11197816000000001,0.08939602008576444,-0.319489,0.056357,0.0006147000000000006,0.1608314517035251,-0.306698,0.451521,-0.04133458666666667,0.13739599482984388,-0.422077,0.235553,10.644845852427151,0.5438713918549165,9.596537188044914,12.78746990882602,0.23046775221700821,0.11776550036211667,0.028956855647670032,0.5587281643464915
42,17.92,20.9,inclinewalk,inclinewalk-gisela-01.csv,8.480007033333333,0.53193128373198,7.43639,10.314221,3.931374966666667,0.38564396808985035,3.150769,5.224148,5.1068322466666665,0.33489888161463377,4.31914,5.90889,-0.06944718666666666,0.09202433452874564,-0.319489,0.146554,-0.00042454666666666825,0.13396960023137522,-0.306698,0.297505,-0.004059146666666667,0.15703279871620818,-0.422077,0.392632,10.659511708084288,0.6038241270172923,9.388574265712128,12.78746990882602,0.2108680999291374,0.1070039479831561,0.03887159450035463,0.5587281643464915
43,20.16,23.14,inclinewalk,inclinewalk-gisela-01.csv,8.361542,0.5030758091663322,7.058106,10.486604,4.007382866666666,0.24174004667255464,3.294421,4.764462,5.1905016,0.34433822578557843,4.31914,6.038177,-0.07484575333333335,0.12320730852142048,-0.344669,0.119775,0.0431216,0.1936810602869573,-0.416348,0.445659,-0.01792766,0.15141065312554597,-0.423675,0.35626,10.634271480456551,0.5081056298047599,9.44069580391938,13.002720190821766,0.2597585592118791,0.12619758696074732,0.04180297369805167,0.5363704357559242
44,22.4,25.38,inclinewalk,inclinewalk-gisela-01.csv,8.345293266666665,0.6178852936479571,6.914454,10.802638,4.025642666666667,0.3032656864008778,3.337517,4.764462,5.308008979999999,0.35964352580061776,4.510676,6.354211,-0.06260357333333334,0.1226284655546363,-0.402092,0.137228,0.01465100666666667,0.19608346466878154,-0.416348,0.472571,0.011919706666666667,0.1538104299116956,-0.390501,0.35626,10.684338496186095,0.6875206144840522,9.104971342988236,12.972065464317623,0.2548597878197231,0.1283220221956168,0.03562457772381309,0.5796514057966219
45,24.64,27.62,inclinewalk,inclinewalk-gisela-01.csv,8.190180873333334,0.501111188108272,6.775591,10.591949,4.0550435,0.37945584070609584,3.074155,5.157111,5.473432366666667,0.3649481039125685,4.635174,6.560112,-0.09826868666666667,0.12811090343058948,-0.352663,0.157613,0.00931022666666667,0.172440660184623,-0.268461,0.506412,-0.04311007333333333,0.16502095892377214,-0.464844,0.283916,10.661069078522962,0.592279306312382,9.045908663169833,13.0165635996806,0.25900427843652524,0.13378631851197723,0.034509426393378374,0.6203897945912715
46,26.88,29.86,inclinewalk,inclinewalk-gisela-01.csv,8.198895766666668,0.6114129127041007,7.158663,10.582372,4.127954906666666,0.35022633070640374,3.457227,4.850653,5.479497713333333,0.35044765542806977,4.783615,6.560112,-0.09142327333333333,0.1303227383429255,-0.352663,0.197182,-0.03124447333333333,0.15104288099272545,-0.290178,0.462579,-0.02017123333333333,0.14334000284816595,-0.461513,0.223562,10.700630064914382,0.6345176909669596,9.430998877930216,13.005241432222663,0.2302022357653188,0.13073853971950494,0.01166142315500128,0.6203897945912715
47,29.12,32.1,inclinewalk,inclinewalk-gisela-01.csv,8.005731593333334,0.6224776572196531,6.665458,10.582372,4.309626926666667,0.5159698438679157,3.471592,5.966351,5.512378040000001,0.38375468672306584,4.836287,6.378153,-0.0718898,0.11891255059743133,-0.293508,0.17853,0.016702760000000004,0.15566255775519386,-0.281118,0.327083,-0.03662175333333333,0.12041486274558948,-0.391567,0.254338,10.653822616481865,0.5898888683983268,9.363878915975205,12.77272982957175,0.2219866653160609,0.10188701841370748,0.01166142315500128,0.5378422554067317
48,31.36,34.34,inclinewalk,inclinewalk-gisela-01.csv,8.219358260000002,0.6355308846624784,6.665458,10.424355,4.19333254,0.5235095104965414,3.471592,5.966351,5.328056433333333,0.31714502833821245,4.807557,6.138733,-0.07092432666666666,0.1020641983180192,-0.266995,0.17853,-0.008183939999999999,0.14959911255005182,-0.341871,0.356127,0.010189513333333332,0.09956584024377951,-0.218766,0.254338,10.676131148426958,0.5734454965952348,9.42776707564506,12.645587189556878,0.20525096170160215,0.07604904658898823,0.05697423114005137,0.41914964302859664
49,33.6,36.58,inclinewalk,inclinewalk-gisela-01.csv,8.209845293333334,0.45778270917579156,7.134721,10.424355,4.078602433333334,0.3039116281694053,3.514688,4.979939,5.428964053333334,0.2674360527009472,4.936844,6.244078,-0.08799922,0.11192885644347902,-0.347334,0.136695,0.013880060000000001,0.14030779085644673,-0.243547,0.356127,-0.037569406666666666,0.11491135305959962,-0.398228,0.14842,10.662250927475023,0.4472837247706969,9.78066976793788,12.645587189556878,0.20885029580998432,0.10558644413620868,0.017246516314896758,0.506771218603622
50,35.84,38.82,inclinewalk,inclinewalk-gisela-01.csv,8.355189260000001,0.5892722792055347,6.799533,10.907983,4.012905526666667,0.31454395254901335,3.394978,4.783615,5.281960059999999,0.2630590934739247,4.802769,5.951985,-0.08596345333333333,0.09765336289642644,-0.27379,0.147354,-0.027619740000000004,0.12059268769381942,-0.243547,0.289511,0.0002708933333333337,0.1242424152591026,-0.398228,0.256603,10.675848235925251,0.5944280100085494,9.298863496616885,12.95515818017167,0.19913878219793138,0.08950607529211742,0.020266490594081654,0.4950274600807515
51,38.08,41.06,inclinewalk,inclinewalk-gisela-01.csv,8.34491016,0.5531137179670148,7.177817,10.568007,3.9790036266666666,0.2986809564630136,3.462016,4.754885,5.247451633333333,0.26283502982619894,4.707001,5.928043,-0.07244226,0.0903270706577255,-0.27379,0.064484,0.03475471333333334,0.11232385693041567,-0.176265,0.283116,-0.02660358666666667,0.09872119054888448,-0.266862,0.202511,10.637315326103966,0.5634661377267984,9.539589963809712,12.964724860256695,0.1721760202828636,0.08966851168941609,0.020266490594081654,0.4256310806097224
52,40.32,43.3,inclinewalk,inclinewalk-gisela-01.csv,8.265837713333333,0.6143952405295507,6.727707,10.864887,4.180148493333333,0.30326638028140096,3.62961,5.228937,5.312925066666667,0.3251838227912467,4.453215,6.119579,-0.07486262,0.12168657358408773,-0.332678,0.193718,-0.0006830266666666659,0.14780652077284215,-0.329614,0.283116,0.007929946666666663,0.12508853227282862,-0.387969,0.338807,10.687535740870128,0.6137292633716048,9.248134011177065,13.139928400292673,0.21786255289146367,0.102494883678264,0.04343591520849998,0.5429576584974192
53,42.56,45.54,inclinewalk,inclinewalk-gisela-01.csv,8.316850133333334,0.5104825581245999,7.206547,10.831368,3.972682933333333,0.4037606672395858,2.973598,5.228937,5.357010346666667,0.4099911364811844,4.453215,6.277597,-0.09645674666666668,0.11126960352172775,-0.357726,0.181861,0.03054727333333333,0.12277748638350582,-0.178796,0.395564,-0.017500366666666666,0.15365706878437305,-0.476435,0.293508,10.67423169838539,0.5497737563354843,9.534316841305044,12.86919770539644,0.22221109190135158,0.11059504497506091,0.025486847706218986,0.5858936396471632
54,44.8,47.78,inclinewalk,inclinewalk-gisela-01.csv,7.88525532,0.5639674989594858,6.746861,9.830592,4.1516734333333325,0.39317588679594645,3.275268,4.936844,5.910932880000001,0.3240563712625921,5.046977,6.919243,-0.1052864,0.0867105097432447,-0.297639,0.090064,-0.0002495800000000013,0.1272361991202331,-0.323086,0.327616,-0.042491853333333336,0.1694642990806967,-0.536789,0.309763,10.70729408622261,0.533182680924437,9.5596518250804,12.587430958269007,0.22569651172774152,0.11990763961556461,0.034306872445619405,0.6895729592334664
55,47.04,50.02,inclinewalk,inclinewalk-gisela-01.csv,7.674725206666667,0.5769836607496067,6.411672,9.509769,4.312053106666666,0.36503920096857445,3.351882,5.137957,6.018448473333333,0.382823962147716,4.979939,6.919243,-0.07021550666666665,0.16702432574651102,-0.468308,0.18679,0.000243379999999996,0.14912682348974737,-0.319755,0.520268,-0.01661392,0.2436338512052193,-0.669487,0.375712,10.673153373220481,0.6429976978568452,9.129295170901695,12.688721415818577,0.2971823113147994,0.16242647911577401,0.04288810003952145,0.8173472226869068
56,49.28,52.26,inclinewalk,inclinewalk-gisela-01.csv,7.908846253333333,0.5710140649571566,6.660669,9.92636,4.291111760000001,0.3382603212227269,3.567361,5.343858,5.7649823,0.352128770865541,5.070919,6.86657,-0.03987167999999999,0.11380986738710722,-0.266729,0.165473,0.013274266666666664,0.14498075621670928,-0.281251,0.463511,0.03889997333333333,0.17771212903475653,-0.57356,0.375712,10.691583395749285,0.6730723477386248,9.330038751719792,12.929104639770111,0.23810152242546712,0.1101841021176593,0.05000369196369404,0.659061375294441
57,51.52,54.5,inclinewalk,inclinewalk-gisela-01.csv,7.982108793333335,0.5245542394227731,6.584054,10.328587,4.212773473333334,0.3886062141127905,3.347094,5.157111,5.666213526666667,0.32809115084790486,4.936844,6.354211,-0.09119502,0.12965449378696034,-0.371049,0.185724,-0.013003366666666662,0.20082772290360104,-0.36079,0.463511,-0.006627786666666656,0.16827173444285828,-0.463511,0.388103,10.66334716808302,0.6279647856007876,9.147533461970008,13.080651625980183,0.2834020227183349,0.11691996814458053,0.08270639246152621,0.6278813666378387
58,53.76,56.74,inclinewalk,inclinewalk-gisela-01.csv,8.135656893333334,0.5527425660274549,7.086837,10.328587,4.047477793333334,0.38631655437305634,3.265691,5.0374,5.663595873333334,0.3372537622812886,4.936844,6.359,-0.08124709333333333,0.1208245430208254,-0.314426,0.222363,-0.01586343333333333,0.18132699104172428,-0.36079,0.542917,-0.00898246,0.1184368551099772,-0.385571,0.19958,10.716683063105163,0.6070558784956348,9.4732385026969,13.080651625980183,0.23444447782644923,0.11607991480592235,0.048272509122688045,0.5974283948282003
59,56.0,58.98,inclinewalk,inclinewalk-gisela-01.csv,7.933554386666665,0.4916064457626214,6.900089,9.844957,4.173253206666667,0.34330974866790087,3.342306,5.013458,5.7180879,0.28611467529440593,4.975151,6.359,-0.06997486,0.11260118376447202,-0.314426,0.13936,0.018634619999999998,0.1639346830729715,-0.285115,0.485628,-0.018879766666666666,0.15736733446754092,-0.430337,0.296706,10.640540255459204,0.5236028320155514,9.493824488316866,12.484234436572994,0.22812624667890777,0.13370368774630256,0.04004813186654279,0.5856537898118649
60,58.24,61.22,inclinewalk,inclinewalk-gisela-01.csv,8.00362469333333,0.48295707380559816,7.129933,10.031705,4.281183826666667,0.2949149147452475,3.701436,5.013458,5.684760586666666,0.3030474409238744,4.975151,6.38773,-0.047207366666666674,0.1097379093454592,-0.303634,0.15175,0.013650006666666669,0.17219359817095395,-0.232489,0.525198,0.00829673333333333,0.15263119967493177,-0.531193,0.23915,10.714632399141495,0.5583536173089646,9.629169620801681,12.62910868344643,0.22971301008992667,0.12126398493292193,0.03785572667378081,0.6110255687956111
61,60.48,63.46,inclinewalk,inclinewalk-gisela-01.csv,7.895789840000001,0.4911340231159459,7.101202,10.323798,4.317926853333334,0.37366412989905584,3.701436,5.358223,5.715087153333334,0.39620008287723746,4.759673,6.665458,-0.07711953333333334,0.13756714998708408,-0.404757,0.15175,0.03393842666666667,0.21313943757823098,-0.3909,0.52573,-0.03901279333333333,0.1463540255652845,-0.425541,0.365853,10.671665622895677,0.5509768849905017,9.533659490403934,13.034686995893265,0.27647211994694904,0.13400390131547094,0.03785572667378081,0.586164883844981
62,0.0,2.98,resting,resting-gisela-01.csv,6.6767582333333335,0.11706231841256838,6.397307,6.904878,4.756321266666667,0.055821948944677895,4.649539,4.893748,6.873401873333332,0.10485372337412387,6.679823,7.096414,-0.09538377999999999,0.0636252978812537,-0.277387,0.00866,-0.006513226666666667,0.041804348545280416,-0.119775,0.104587,-0.02834360666666667,0.04637374673093914,-0.166273,0.0441,10.698998362501912,0.06777779382029021,10.416918294296352,10.962977188871141,0.11168002918557117,0.07360519820177996,0.027937636890044942,0.3156590352991658
63,2.24,5.22,resting,resting-gisela-01.csv,6.784082259999999,0.1315456546242624,6.416461,7.015011,4.70195694,0.04494579797255504,4.577713,4.836287,6.807098526666667,0.10902452233797046,6.603208,7.072472,-0.06905906666666667,0.02446873872860816,-0.200779,0.00866,-0.007486713333333334,0.021383263601030492,-0.105519,0.028245,0.0026504199999999997,0.014968151828140529,-0.046098,0.037971,10.700402353859408,0.036901542045394135,10.572436429963435,10.823759320784808,0.07422846225783673,0.024543316580491737,0.027937636890044942,0.2279594948472206
64,4.48,7.46,resting,resting-gisela-01.csv,6.971117213333334,0.26077209849492683,5.415684,7.924808,4.638590173333333,0.06332381665879452,4.41012,4.812346,6.663350753333334,0.11737938059136487,6.253655,7.067683,-0.07699965333333333,0.029326156515299143,-0.173867,0.058755,0.006687293333333333,0.05133800661622234,-0.215035,0.158412,-0.00545982,0.054789457277602836,-0.211305,0.235553,10.70357909120616,0.18006057457640567,9.721885682451784,11.333596984579478,0.10210503462867389,0.04555806242094414,0.033999553776483595,0.29405744678548784
65,6.72,9.7,resting,resting-gisela-01.csv,6.978714786666666,0.2493983311148275,5.415684,7.924808,4.603858146666666,0.05946532476576992,4.41012,4.812346,6.68834626,0.10760583402129766,6.253655,7.053318,-0.07872456666666668,0.032373376256715776,-0.173867,0.058755,0.014473333333333333,0.0394492771144021,-0.094328,0.158412,-0.012162240000000001,0.04867385913330755,-0.211305,0.235553,10.708904361772424,0.1691970456726282,9.721885682451784,11.333596984579478,0.09946476475725449,0.04043687606963095,0.033999553776483595,0.2560202253846363
66,8.96,11.94,resting,resting-gisela-01.csv,6.9653711000000005,0.0630747631017615,6.794744,7.163452,4.566476633333333,0.0392141257175552,4.462792,4.659117,6.7294946200000005,0.05306139633263467,6.617573,6.847417,-0.08308385999999998,0.014414008869628648,-0.120308,-0.050761,0.0002682400000000003,0.015652269286243026,-0.041568,0.037704,-0.012292780000000001,0.013289064036703263,-0.041568,0.019052,10.708034410784123,0.03914060223735807,10.599263544117864,10.804551153888855,0.08635294976804983,0.015054456488251657,0.053764992569514974,0.12668568828798302
67,11.2,14.18,resting,resting-gisela-01.csv,7.038250533333334,0.05396933270536352,6.904878,7.192182,4.51600702,0.05646394963543494,4.328717,4.659117,6.686845926666667,0.051158136387101615,6.564901,6.813898,-0.08464267333333333,0.016033846978396115,-0.128302,-0.054092,0.00096284,0.015714329386085808,-0.041568,0.03917,-0.010839693333333332,0.015083837402529755,-0.048096,0.019052,10.707600277448849,0.03482443699271683,10.61498574270611,10.804551153888855,0.08800550182105914,0.016412993585273424,0.05727527450829022,0.14047580143569213
68,13.44,16.42,resting,resting-gisela-01.csv,7.051977306666666,0.04629382486263824,6.92882,7.182605,4.487787446666667,0.03876674717977365,4.381389,4.606444,6.700253473333333,0.053073405412968254,6.531382,6.789956,-0.07598086,0.010173192698479666,-0.098724,-0.039969,0.0029328466666666666,0.014378114937518371,-0.041035,0.039836,-0.012546826666666667,0.012373479617174072,-0.039969,0.015588,10.71305135129158,0.031783910631235944,10.635811787405276,10.788442152213543,0.0793292597077613,0.010455196134230446,0.04852287928390071,0.10652200141754754
69,15.68,18.66,resting,resting-gisela-01.csv,7.035122153333332,0.04785215567888758,6.943185,7.182605,4.588982226666667,0.05257989596783758,4.486734,4.716578,6.633918020000001,0.035710223107203724,6.521805,6.751649,-0.07721725333333332,0.012445442475694554,-0.103654,-0.039969,0.0046381999999999994,0.012118074295310565,-0.041035,0.039836,-0.017501273333333334,0.011966579678920604,-0.040236,0.010525,10.703553218803862,0.029121668833946814,10.630106298877777,10.776960842990661,0.08123552859214613,0.011663462885493029,0.04852287928390071,0.10652200141754754
70,17.92,20.9,resting,resting-gisela-01.csv,7.0235661066666655,0.05089421414845332,6.919243,7.278373,4.597473620000001,0.05819383751322469,4.34787,4.735731,6.631906893333333,0.036221534890199705,6.512228,6.732495,-0.08983163333333333,0.021581524254916648,-0.185591,-0.045965,-0.005067206666666667,0.016661207359731034,-0.08287,0.019185,-0.015734579999999998,0.013531676870843957,-0.058622,0.042101,10.69838563557503,0.03559661535579381,10.57397243438425,10.792857778705045,0.09364313800838515,0.022369688000562965,0.07049258995100123,0.19120093178120237
71,20.16,23.14,resting,resting-gisela-01.csv,7.14729866,0.07326011891616795,6.919243,7.278373,4.53621404,0.05216106354410093,4.34787,4.735731,6.544789626666668,0.062173216293464756,6.445191,6.732495,-0.08526272000000001,0.023576234104176464,-0.185591,-0.042501,-0.004195879999999999,0.01827377840255266,-0.08287,0.017986,-0.015559626666666668,0.015576419284523928,-0.058622,0.042101,10.700740445141362,0.03865831564250289,10.57397243438425,10.792857778705045,0.08987829719890554,0.02416040427583684,0.050246476304314114,0.19120093178120237
72,22.4,25.38,resting,resting-gisela-01.csv,7.15997198,0.04313430944688465,7.038953,7.25922,4.522583093333333,0.04303423848818472,4.405331,4.616021,6.533999706666666,0.04248324099870384,6.435614,6.636727,-0.08585690666666666,0.009461218265703888,-0.11258,-0.053426,0.005203160000000001,0.008821831098723212,-0.02558,0.025447,-0.011005786666666666,0.014088269169105038,-0.048363,0.031176,10.696560768330544,0.034840016089250164,10.596277240703595,10.778151849998219,0.08824480079875625,0.00991375063642221,0.05615372608295909,0.11455137792711181
73,24.64,27.62,resting,resting-gisela-01.csv,7.253824626666668,0.08814354403097609,7.038953,7.431602,4.405810026666667,0.07844356542032377,4.276044,4.592079,6.535308513333333,0.04511972311421197,6.421249,6.631939,-0.08294443333333333,0.008280963628641832,-0.102188,-0.053426,-0.0018208400000000002,0.009806460573914186,-0.02558,0.025447,-0.0076927666666666665,0.015839219281861366,-0.047031,0.031176,10.71235026673518,0.030021649893077935,10.631974079776764,10.778151849998219,0.08531927355934002,0.008860958901448996,0.05615372608295909,0.10646687891546366
74,26.88,29.86,resting,resting-gisela-01.csv,7.335291293333333,0.03521577352277369,7.216124,7.431602,4.367981653333333,0.03551601428670108,4.29041,4.477157,6.457481133333334,0.028309154176383,6.344635,6.517017,-0.08091577333333333,0.007519433461058678,-0.102188,-0.059155,0.0027001666666666663,0.008275511592980553,-0.020384,0.018652,-0.014417413333333335,0.012143418101554256,-0.043567,0.02225,10.704546485206427,0.028498447411834597,10.627693551644073,10.771406698168722,0.08351113801847256,0.007803427652830657,0.0637641531975451,0.10646687891546366
75,29.12,32.1,resting,resting-gisela-01.csv,7.325203760000001,0.03788942621535811,7.220912,7.422025,4.422697153333334,0.054454721584173166,4.314352,4.563348,6.419174006666667,0.041745800135981205,6.339846,6.50744,-0.08131991999999999,0.007794601013111574,-0.099524,-0.063818,0.0019238866666666668,0.010382206026040687,-0.015988,0.038237,-0.016844893333333333,0.01533425508424267,-0.071812,0.007461,10.697193177634723,0.029273213041514392,10.616992015576635,10.779189365615348,0.08493938475374664,0.009453436607304504,0.06389026336618124,0.1096682790692003
76,31.36,34.34,resting,resting-gisela-01.csv,7.346591926666667,0.04274273432044279,7.240066,7.460332,4.425825573333333,0.0391913562958886,4.333505,4.52983,6.387730213333334,0.029089962035173292,6.320693,6.464345,-0.08046191333333333,0.0072007678895486945,-0.099524,-0.063818,0.0017701933333333334,0.00807557267541786,-0.02225,0.022516,-0.010486146666666666,0.01033192939089737,-0.037172,0.013723,10.694237551681676,0.030570225791140753,10.616992015576635,10.780586025142325,0.08220560053910217,0.007298375900995561,0.06389026336618124,0.10432808061591088
77,33.6,36.58,resting,resting-gisela-01.csv,7.403318499999998,0.051632945978544904,7.25922,7.532158,4.41548262,0.03661763139776064,4.333505,4.515464,6.322863366666666,0.03802517792137497,6.244078,6.411672,-0.08175426666666667,0.008159543196091855,-0.09939,-0.062485,0.00044764000000000007,0.009809713513506225,-0.024115,0.022116,-0.012124946666666666,0.011281403718087961,-0.036505,0.011991,10.690596456859035,0.028510634651356014,10.595369771728828,10.76877542098938,0.08399260405719924,0.008142234912513861,0.0656989017488116,0.10088226984460649
78,35.84,38.82,resting,resting-gisela-01.csv,7.468089633333334,0.034998690147950116,7.359776,7.546524,4.401564326666667,0.06567986512516567,4.295198,4.582502,6.247589706666666,0.05675868497531713,6.110003,6.339846,-0.08052054666666666,0.01091061624876534,-0.104054,-0.06102,0.0014122199999999998,0.011159082388721157,-0.028112,0.022116,-0.018492553333333335,0.01682213554993803,-0.055424,0.02558,10.685804626597957,0.029124210296448537,10.607868667820176,10.745231066672183,0.08513583816664796,0.010294041986621542,0.06175120262796507,0.106811409287585
79,38.08,41.06,resting,resting-gisela-01.csv,7.464354693333333,0.03617728239506972,7.359776,7.546524,4.444404540000001,0.06303272409625865,4.309563,4.582502,6.222594213333333,0.04070885470551202,6.110003,6.306327,-0.08291781333333334,0.009958783865102317,-0.106585,-0.06102,0.005061013333333333,0.009074135892735034,-0.01772,0.020651,-0.013983993333333335,0.016663523415931244,-0.055424,0.027979,10.686267083410081,0.025226966038909886,10.610808704730331,10.74773003469393,0.08650014653032331,0.00856998685097759,0.07125516226211263,0.10724530879716837
80,40.32,43.3,resting,resting-gisela-01.csv,7.4464779399999985,0.03866126131383194,7.359776,7.546524,4.397797466666667,0.03203269746257545,4.309563,4.486734,6.277373526666667,0.04275496339322439,6.167464,6.368577,-0.08363904,0.009102877078433316,-0.108717,-0.067548,0.007311713333333333,0.008981515881955685,-0.022516,0.03091,-0.017413313333333336,0.00941681429227292,-0.0441,-0.001332,10.686431133706005,0.02476005470019846,10.609457244825721,10.74690257932866,0.08662083133230274,0.010060398331780743,0.06853146391257084,0.11632528674798098
81,42.56,45.54,resting,resting-gisela-01.csv,7.474729526666667,0.045639944171116394,7.359776,7.594408,4.38732682,0.03301652180188376,4.31914,4.486734,6.257102613333334,0.04905131960152029,6.133945,6.349423,-0.08142117333333333,0.007864745633307043,-0.098991,-0.061819,0.0009316999999999999,0.009667232162827166,-0.019585,0.021184,-0.013228086666666666,0.011054651790045472,-0.044632,0.009859,10.690014354047719,0.026897463092823908,10.577070760522357,10.759645935610429,0.08371642525392498,0.008621651767342796,0.06368101279031294,0.11063451252208778
82,44.8,47.78,resting,resting-gisela-01.csv,7.472686486666668,0.05345383814666463,7.335834,7.594408,4.415865646666666,0.05346166246001415,4.314352,4.572925,6.232394500000001,0.04312923351938912,6.133945,6.325481,-0.08177022666666665,0.008668870969275962,-0.103254,-0.06102,0.006895153333333335,0.010118848498873553,-0.020784,0.036372,-0.01512528,0.016051787785838684,-0.053292,0.014655,10.685981719509249,0.03200350473676746,10.577070760522357,10.76631372859281,0.08550187152618292,0.00934438222428022,0.07085303711909603,0.11063451252208778
83,47.04,50.02,resting,resting-gisela-01.csv,7.480188280000001,0.050468244275665715,7.364564,7.599196,4.39071062,0.03322928749094089,4.309563,4.486734,6.246280866666666,0.04387814092152134,6.133945,6.339846,-0.07912424666666666,0.010596537510549798,-0.103254,-0.040236,0.0020837333333333327,0.012156523603764726,-0.025847,0.036372,-0.009934593333333333,0.010747048596457644,-0.035573,0.013856,10.688887972789674,0.028836500249233826,10.61260734945395,10.750827117831307,0.08138465342166971,0.010760548972119043,0.045823972568951286,0.10676066969628843
84,49.28,52.26,resting,resting-gisela-01.csv,7.573881406666666,0.04388771321590232,7.43639,7.675811,4.343784306666667,0.04102175389358619,4.242526,4.477157,6.156514186666667,0.04672846475163885,6.0286,6.277597,-0.08078163333333332,0.012561829841450472,-0.112047,-0.040236,-0.0012745733333333331,0.010756412985964338,-0.028911,0.038504,-0.009812046666666668,0.011400441536675479,-0.036372,0.019452,10.683619793645809,0.02948161501579054,10.606057567928527,10.743441898627367,0.08292727704925004,0.012251932855278841,0.045823972568951286,0.1136374039610198
85,51.52,54.5,resting,resting-gisela-01.csv,7.594918546666667,0.040002236382913496,7.489063,7.752425,4.299347973333333,0.031717682404183045,4.19943,4.386178,6.174295113333333,0.06328036978721877,6.019023,6.306327,-0.08463023333333332,0.008335630142480064,-0.104853,-0.053292,0.00190878,0.012825461163311049,-0.028911,0.027446,-0.014921906666666667,0.010259244495476046,-0.036372,0.019452,10.690880984950239,0.027843023564376814,10.606057567928527,10.754618913494843,0.08747783909291527,0.00868550993824515,0.059690749048742886,0.10901116613448368
86,53.76,56.74,resting,resting-gisela-01.csv,7.6022288866666665,0.03211415342213603,7.52737,7.723695,4.301742153333334,0.03184158736929571,4.213795,4.371812,6.163569153333333,0.033506984006270814,6.081272,6.263232,-0.08247539333333333,0.008963353164150617,-0.101123,-0.053292,0.00136608,0.008887185256326475,-0.022649,0.021317,-0.016190259999999998,0.010756215131993844,-0.037172,0.01279,10.69069505810701,0.02571779609409187,10.618265737065352,10.742183182230603,0.08511833073167116,0.00980157630522665,0.059690749048742886,0.10585763981876792
87,56.0,58.98,resting,resting-gisela-01.csv,7.649187173333333,0.05311607198676579,7.52737,7.762002,4.306498626666667,0.04358334305328844,4.19943,4.414908,6.094488306666667,0.05890763304269336,5.966351,6.205771,-0.08337610000000001,0.011612820876226986,-0.115645,-0.059021,-0.0012337133333333332,0.013182604778184857,-0.037038,0.026113,-0.012402040000000001,0.00921352620652918,-0.040103,0.01279,10.686725699619982,0.029450118391800364,10.606933275088235,10.757407118869025,0.08578761060392401,0.01187098586594662,0.05934879029938184,0.11987348828660989
88,58.24,61.22,resting,resting-gisela-01.csv,7.72481204,0.1247982419648546,7.431602,8.025364,4.259061453333333,0.13919425643756939,3.998317,4.793192,6.022534520000001,0.10164003705684224,5.808333,6.339846,-0.07897240666666668,0.04355054524650588,-0.231156,0.016121,-0.004731506666666665,0.03681411571716238,-0.121907,0.099124,-0.0005089066666666664,0.05407619204053316,-0.202245,0.127769,10.682885663621375,0.06694623618230701,10.511754742422314,10.919308290754547,0.10230411212314658,0.04437701490255195,0.02385151418673456,0.29660401572635525
89,0.0,2.98,running,running-gisela-01.csv,8.01052004,5.672854784416061,0.062249,20.101717,4.448650173333334,3.160338485663605,0.186748,11.324574,5.744104853333333,3.267476824491953,0.833182,12.593501,-0.11144172,0.3307173332821675,-0.704926,0.608734,-0.10777168000000001,0.6366906747938366,-1.512175,1.300204,0.009667220000000002,0.4447956247245974,-1.082371,1.022949,10.998731146220868,6.987631856559817,1.824846959240418,24.564869276562842,0.7943053200652157,0.32526700309445583,0.15525890894245006,1.6957005084560186
90,2.24,5.22,running,running-gisela-01.csv,8.674065066666666,6.312727162210054,-0.177171,22.328325,4.047413893333333,3.1164821328849044,-0.191536,10.251971,5.167868399999999,3.0649314382870076,0.521936,11.650186,-0.07222288666666667,0.301616626403553,-0.830297,0.597276,0.00031706666666665663,0.5794340617816855,-1.31326,1.188289,0.0161245,0.35595390674147215,-0.931286,0.786198,11.05833267905432,7.416056633702851,1.4687056176167503,25.931780069469777,0.6831937475662327,0.303549260708692,0.0980789910327385,1.4611019396260483
